adj.P.Val.SCoV.over.Mock	geneSymbol	Log.P.Value.SCoV.over.Mock	logFC.SCoV.over.Mock
0.038895894	NIT1	18.33876696	1.016358264
0.056388028	ARL3	16.17758811	-0.763057864
0.739626501	CHURC1-FNTB	1.787369102	-0.213972299
0.026408337	FNTB	20.62680747	1.49606259
0.099150875	CHURC1	12.92289606	2.079992825
0.444317883	PPOX	4.602632257	0.35168697
0.429475247	OXNAD1	4.779075479	-0.240265619
0.414496803	B3GAT3	4.970381576	-0.319233199
0.477689927	GLTP	4.208453757	-0.403280785
0.002027066	PHACTR2	37.3190028	1.961801736
0.099150875	GNB1L	12.92394384	-0.903625097
0.001905293	TXNDC9	37.75636456	-3.330656679
0.945602416	PSMB4	0.340978736	-0.042702345
0.832406044	EXOSC5	1.113375431	-0.081822656
0.47829494	PFDN6	4.20098302	-0.458777298
0.022050569	CBR4	21.7132815	1.056111259
0.001259149	PLEKHA1	40.7037337	3.915770152
0.113094303	MPHOSPH6	12.1752798	1.16722887
0.000438284	NDUFA8	48.52323314	-4.920276062
0.095677997	CARNMT1	13.13152322	0.842519454
0.001344452	PDCD2	40.25253852	-3.013425752
0.124006608	STX16	11.64438789	1.026329739
0.518011351	SMPDL3A	3.764393284	-0.410835553
0.00030079	GAS2L3	52.00004983	-4.692818012
0.031020334	TCF12	19.67984558	1.00645203
0.000711594	TCF4	44.88631299	-4.42297036
0.000158155	RFK	57.99572382	8.760202964
0.955821376	ZDHHC13	0.269238122	-0.020758657
0.976385138	ZDHHC17	0.13292145	0.028670751
0.907111465	BAZ2B	0.594830865	0.059139356
0.81151815	NKAP	1.2605466	0.152579512
0.00423212	MTMR9	32.32706075	2.535598915
0.015912196	GPX4	23.73969043	1.946696782
0.099521081	GPX4	12.89922262	1.742382714
0.000421816	GPX4	48.86695237	-8.74575662
0.123254979	RGS12	11.68403676	-0.66146626
0.000744878	G2E3	44.58499167	-7.294802911
0.632174909	CACUL1	2.683932068	-0.20327868
0.793654293	CACUL1	1.388828057	0.245781168
0.023178283	PRUNE1	21.40642066	1.129489318
0.001334723	SNX33	40.2910169	2.316663311
0.015367752	PRDX3	23.97179233	1.271532287
0.455363174	GINS3	4.46532329	-0.381498772
0.146645903	GGCT	10.70331441	-0.469782014
0.815963748	ZBTB21	1.227590733	0.162629026
0.080193109	ZBTB21	14.15170061	-2.544418572
0.27797539	TEFM	7.153204197	-0.719480951
0.002546763	CLSTN1	35.80968997	-3.963799417
0.575963497	SNRPD2	3.189876462	-0.216309834
0.183618426	DCP2	9.45579398	-0.545200706
0.143541839	SAAL1	10.83040683	-0.577105778
0.034387702	SAAL1	19.06701135	4.186661317
0.89986972	CUTC	0.645293775	0.045545173
0.011727849	CGGBP1	25.66872349	1.854292425
0.004432347	CTSL	32.02408472	2.960166936
0.125560414	CEP162	11.5692334	-0.975668227
0.645792787	TGFBRAP1	2.568277908	0.215420276
0.01053096	MRPS2	26.34589797	-3.272437945
0.776273354	DPP7	1.517265728	0.169001178
0.00296563	KNSTRN	34.71947744	-2.856855812
0.407785574	RPAP2	5.059456757	0.339468153
0.023569992	PTPRG	21.29396758	1.357520171
0.097902202	HAX1	12.99757354	-1.056650031
0.033808069	CASP3	19.16484918	1.168786904
0.080639505	PRPF38B	14.11939998	-1.369034335
0.670052185	XPA	2.360511914	0.247831378
0.068789028	ACP2	15.0389038	0.913558787
0.471773977	NCOA7	4.276217922	-0.229857978
0.03521803	TFB1M	18.92064646	-1.511223731
0.172918228	RPL23A	9.781629449	-1.111703576
0.000118098	VLDLR	69.01073905	10.92609908
0.022018733	ALG5	21.72335747	-1.199819026
0.001431522	HKDC1	39.82959793	2.28012729
0.678030337	STX17	2.285051168	0.252312313
0.000940852	GALT	42.77053359	3.872810306
0.002237806	GGH	36.65865717	-5.099421557
0.832065844	MAPKAP1	1.115983674	0.110067072
0.616091863	C18orf8	2.825006449	0.24213795
0.153078307	WDR98	10.46446006	4.550354911
0.424621203	WDR98	4.838946615	-0.764653883
0.845827687	U2AF1	1.010721466	0.11065333
0.00306696	U2AF1L4	34.46267743	4.272336347
0.131668504	BUD31	11.29922659	0.799651682
0.031038409	KBTBD4	19.67336096	1.217912661
0.652297074	VRK3	2.510777264	-0.223868641
0.099150875	CLASRP	12.92123608	0.775843337
0.09681516	TCEAL4	13.06272445	-1.712756387
0.023505247	SURF6	21.31468317	-2.476383671
0.000140942	SPTLC3	60.02251781	-10.5099838
0.01055862	SMYD3	26.30457886	-1.736398053
0.550232052	SLC12A9	3.439141228	-0.331506243
0.009206276	ESRRA	27.2353752	-1.355611746
0.002235285	AGT	36.67121177	-4.487468601
0.089129958	BCL10	13.54680497	0.685491606
0.021556546	EEPD1	21.85658534	1.680362186
0.130480206	DNAAF2	11.357619	-0.827955702
0.827292693	RAB24	1.152229077	-0.133134083
0.006148819	MANF	29.86734956	-2.46689964
0.000263998	TRAF3IP2	53.73042868	6.510881766
0.311141571	NARFL	6.52295937	0.482816801
0.003356392	TYSND1	33.91783061	2.574109174
0.06630371	FAM118B	15.2457054	-1.601014546
0.17513225	LIN7A	9.715124195	-0.89279651
0.626239434	LIN7C	2.734901003	0.186617783
0.713902034	YKT6	1.98303414	-0.138588661
0.044506847	CSNK1A1	17.54399181	-0.97769381
0.006756187	CSNK1A1	29.2517015	-9.942931405
0.87322101	CXorf38	0.816863932	0.060349736
0.000580357	RBL2	46.32224213	3.614286056
0.640232906	ZC3H12A	2.615592903	0.260024011
0.010968023	ZC3H12C	26.09594592	12.085876
0.080512794	EVI5L	14.12835756	-1.38395864
0.058110827	CRYBG1	16.01441582	-1.15314103
0.016621657	EIF1AX	23.44666927	-1.413865367
0.062696792	CLTA	15.57626454	-1.203100483
0.474447062	ATP5H	4.244840839	-0.313857028
0.005025307	PHF21A	31.1674404	2.950636142
0.113961321	METTL7A	12.13177325	-0.879802911
8.0186E-05	UBE2C	75.43757144	-9.305395459
0.027035755	RCN1	20.49303664	1.284623571
0.079520938	CLCN3	14.20269154	-1.161177942
0.550232052	CLCN3	3.438856266	0.755853038
0.01518198	CLCN5	24.04246537	-2.900443552
0.000118098	HJURP	68.34502507	-8.472029635
0.003430634	RABGGTB	33.79090334	-2.495778957
0.132583651	USP6NL	11.264336	0.850025606
0.411338441	RBP1	5.011166997	-0.561590705
0.029276818	IMP4	20.03722274	-1.644391542
0.014163061	NPTN	24.47577703	-1.537763479
0.224434798	RFX5	8.341362069	0.654915972
0.21040582	FADD	8.703100428	-0.736796115
0.001039242	TUFT1	42.03306601	4.660741447
0.033697389	RPS12	19.18741822	-0.815756998
0.293706851	FN3K	6.849243554	0.46425342
0.302113276	PDCD6	6.681238612	-0.649988625
0.022807892	TBC1D2	21.50251039	1.472038218
0.291180198	LMF2	6.894364221	-0.609378209
0.000703119	DHFR	45.02183069	-3.759393265
0.35211092	TNKS	5.851398941	-0.488540248
0.623969348	TNKS2	2.755225872	1.384378673
0.021325172	TPMT	21.93253406	-2.219216302
0.157326227	LRIG3	10.29796706	0.740637403
0.002022022	LRRC42	37.35103812	4.558394744
0.107548417	DENR	12.46283247	0.632473375
0.145982701	PDAP1	10.73101756	0.689067783
0.280093048	RTEL1-TNFRSF6B	7.112987072	-0.455037919
0.003438486	DIABLO	33.76827654	1.767690402
0.096000051	CRLF3	13.11083929	0.672728767
0.101132457	CRLF3	12.81821577	1.559483433
0.242387555	FKBPL	7.92142658	-0.464286205
0.000797465	H1FX	44.08531858	6.744611293
0.05166696	POLD3	16.6692091	-0.913176816
0.000227558	SLC7A2	55.25506314	-17.10491502
0.022027683	SLC7A1	21.72032512	-3.918440545
0.620572717	MLLT10	2.785314305	0.300536191
0.427444973	RIN1	4.80465466	-0.52320327
0.0046521	MAP4K3	31.67356573	-2.285735389
0.792224749	MAP4K3	1.397927011	-0.313498839
0.130946151	SLC26A6	11.3355109	-0.499617765
0.943457702	SLC26A6	0.353824472	-0.178533929
0.408712694	ZNHIT2	5.047570101	-0.390232116
0.185525024	HMGN1	9.397781598	-0.962654615
0.003830168	MGMT	33.03834615	2.59348432
0.013705701	PDCD5	24.70812123	-1.814491336
0.253929754	RNASEH2C	7.664503242	0.444967858
0.009312963	DEF6	27.16213801	-1.217549473
0.014517569	C1GALT1	24.31807385	1.369683856
0.018567867	CYP2J2	22.76274952	-1.902007745
0.003470547	TTC33	33.70718006	1.673614874
0.002024324	ST5	37.33759863	-2.544458073
0.252387335	DENND2A	7.697283932	-2.103255425
0.018526236	SLC30A1	22.77929316	1.253329033
0.079915226	PHF8	14.17392498	1.128860797
0.010529453	MEGF8	26.35164489	3.645808091
0.000398121	CLSPN	49.50213227	-12.06284282
0.131016617	CIR1	11.32682152	1.179130674
0.107040068	ADI1	12.49075618	-0.688398426
0.036865254	BCKDK	18.64727179	0.80554519
0.521226747	SUDS3	3.734387182	-0.207303327
0.199958359	GLO1	8.982071444	-0.533059184
0.29710969	USP28	6.786479507	0.400386499
0.029135835	DHRS1	20.06610699	0.812595738
0.003482605	SLC39A14	33.68761944	-3.334226156
0.26216918	RRAS2	7.485816447	1.171063668
0.007052669	RRAS	28.98798232	4.047504077
0.553368646	BDH2	3.407122062	-0.492591613
0.37359654	LPGAT1	5.530782272	0.446182884
0.410067747	FBXO3	5.027634165	-0.473421447
0.061209019	FBXO3	15.70591788	1.449452096
0.999877934	TTF1	0.000530158	-8.67722E-05
0.297959413	ZNF618	6.767590548	0.409182516
0.02438087	NOSTRIN	21.09833223	1.096648243
0.863939344	F8A1	0.88126318	0.115850805
0.011968926	ZNF830	25.5521973	1.264186562
0.471753307	IRF3	4.276897136	-0.424926315
0.446001943	NUPL2	4.583721425	-0.48439905
0.986657847	EXOSC4	0.077613847	0.016608934
0.755005066	PHF20L1	1.672573735	-0.163036261
0.287677929	RNF169	6.955863454	-0.510712159
0.201313574	KANSL1	8.944171733	-0.604035335
0.000822867	CLSTN3	43.81769243	4.902439752
0.029002543	QSOX2	20.09184051	-1.566451921
0.347100282	DHRS7B	5.929012496	-0.39923139
0.004060191	C1GALT1C1	32.68766076	-2.538996696
0.020831236	PAAF1	22.0667447	-2.027325519
0.433200534	ATPAF1	4.733579078	-0.41319492
0.000144933	CLTB	59.6966975	6.105400514
0.151981393	UTP3	10.50625754	-0.632768728
0.239686443	LRRC57	7.987245102	-0.565046939
0.000154979	MASP1	58.77371534	-10.79600587
0.724842965	MASP1	1.900625487	1.513546249
0.002393487	RAD51AP1	36.22054237	-5.153453095
0.030785524	RAD51AP1	19.72961075	-4.423029675
0.895933878	GTF2H4	0.667686963	0.053520773
0.031656784	RSRC1	19.5428323	1.261462764
0.025305528	CREB3L3	20.87751579	-2.17445641
0.004218973	BPHL	32.39298026	-2.256345834
0.590904675	PSMB6	3.048545409	0.284448673
0.003845453	PIP5K1A	33.00615049	-2.837363865
0.910127008	PIP5K1A	0.569877393	-0.122964627
0.204136135	PIPSL	8.868451119	-1.91920664
0.780403141	PIP5K1C	1.486557655	-0.169733349
0.074755583	MPG	14.55417619	-0.820665208
0.008253878	NECAP1	27.96041638	-1.482774005
0.575997248	ZBTB7A	3.187763234	0.297293562
0.128862404	ADNP2	11.43059647	0.769047258
0.189686743	BANF1	9.274634158	1.259854306
0.07109024	EME1	14.86382563	-0.886391278
0.020973102	POLR2D	22.02560245	1.014173169
0.450152129	RRAGA	4.529132448	0.342745097
0.623092492	RRAGB	2.76275654	0.617305995
0.055891996	HOXC10	16.2304707	1.316383906
0.054419357	RRN3	16.37651317	-1.072130591
0.010475654	RRN3P2	26.3826986	5.892670698
0.198934404	TSEN34	9.011722808	0.937926681
0.164599992	HAUS8	10.04568064	-0.456501462
0.163054584	NIPSNAP2	10.09631895	-0.586060106
0.924883261	NIPSNAP2	0.475590204	0.18588048
0.034722034	R3HCC1L	19.0067729	1.02731511
0.02147314	MRPS25	21.88461201	-1.405343118
0.038768799	TAF8	18.3581201	1.214620788
0.006899305	CDKN1B	29.13787393	3.082211455
0.305823379	RAB27A	6.617892777	0.723252989
0.025443697	RAB27B	20.84787664	-2.064892481
0.198562996	TOR1A	9.026591363	0.688151018
0.108471116	TOR2A	12.411509	1.720347451
0.153233877	PPAN-P2RY11	10.45872984	1.088535121
0.052837446	CLK1	16.53768337	1.355694368
0.021197343	CLK4	21.96519902	2.694999808
0.000650248	BUB1	45.5420844	-5.6370161
0.002794698	DHX33	35.09458942	-3.271042945
0.001162159	MAP3K2	41.21304474	2.383154324
0.307709145	LGALS8	6.583594458	-0.46141073
0.01768089	MMAB	23.06728257	-2.093597593
0.023353394	SIRT5	21.36258318	1.857593967
0.00123992	MAD2L1	40.7918671	-3.106557969
0.130277554	SAP130	11.36602381	0.977556322
0.097287566	PGPEP1	13.03534708	1.124079552
0.807923449		1.285710452	0.16495814
0.153433472	WDR4	10.44912247	-0.555343973
0.079296177	SLC16A1	14.21938744	2.2172467
0.201686357	RPS17	8.932471663	-0.694918073
0.140517636	KIAA1143	10.94379069	-1.141618125
0.234173687	AP4B1	8.109695915	0.627866337
0.811310979	NAA40	1.262915547	-0.094424358
0.19306717	AGAP3	9.180555284	-0.69465038
0.058710106	AGAP1	15.94900622	-2.138870612
0.339941677	RBM3	6.044324377	-0.438011171
0.672469599	GALNS	2.336838232	-0.287635052
0.945602416	ENSA	0.340794206	-0.026114665
0.902786108	ARPP19	0.621148649	-0.060544478
0.121912999	ARG2	11.73791473	-1.162711176
0.782444279	SLC30A9	1.472236455	0.183370076
0.797737262	USE1	1.360375708	0.119129955
0.08616206	PPT1	13.75419962	-0.819623756
0.060331172	RMND5A	15.79088975	-1.689919206
0.05008433	GPR107	16.85853691	0.840341288
0.000318784	TFPI	51.41585236	-10.3472653
0.036437787	ARMC9	18.71363101	2.153311195
0.177078076	CHTF8	9.654319031	0.926280665
0.302078742	BID	6.682279813	0.371413932
0.015193369	BID	24.03771808	2.042339645
0.003830168	SCARB1	33.04047645	2.340952191
0.009665352	REXO2	26.90316072	-3.744361871
0.598007209	MLST8	2.980990264	0.291362064
0.001595268	TRIM11	39.10567986	-3.04597862
0.907765074	BTN3A3	0.587193195	0.123897479
0.00930523	PSMG1	27.17094431	-1.686463208
0.096267915	RMND1	13.09493634	-0.666022216
0.087105044	FAM135A	13.69114808	-0.846658374
0.000968903	ITPK1	42.56100084	3.002297748
0.139225443	FAM219A	10.99135587	0.729234192
0.084654869	BTN2A1	13.84572172	-0.877926856
0.218565406	POLR2H	8.484413216	-0.530580985
0.30199237	GPBP1L1	6.684066568	-0.374193616
0.058234572	UBOX5	16.0033807	1.26259268
0.626790699	IMP3	2.730624614	-0.235565488
0.00054906	CIB1	46.85881605	4.167171475
0.157164147	GPRASP2	10.30517785	-0.877817188
0.001701829	NFIC	38.67776105	4.295601552
0.963132728	NFIA	0.22474168	0.035639807
0.246361142	NFIX	7.827611235	-2.692316991
0.477008487	UBLCP1	4.217066391	-0.375573221
0.054694618	NDUFA12	16.34728993	-1.022935357
0.328976536	RASSF7	6.213798058	0.427902526
0.00040996	ATP10D	49.27970913	-4.160500638
0.885766193	WIPF3	0.732125574	-0.058303525
0.00112419	CENPI	41.44162601	-3.807976265
0.018403017	NUFIP1	22.825993	-2.631173738
0.014952728	RPL30	24.13246517	-1.32531653
0.004686007	FUT8	31.62429511	2.637944622
0.634122176	AP3S1	2.66785178	0.250709946
0.521226747	C1orf123	3.733703648	0.30739997
0.013510756	ZNF579	24.7958735	3.416118241
0.418878255	PSMB3	4.913138772	-0.478451888
0.92174284	C2orf69	0.495794363	-0.053594289
0.015551466	HDAC7	23.90445387	1.593921115
0.002606719		35.60102926	3.236499126
0.116189581	ZNF414	12.02022312	1.075891965
0.254938154	COL1A2	7.641878794	0.66905715
0.238105279	TCF3	8.022745168	-0.639062686
0.195668002	MED4	9.103297293	-0.620491699
0.714249202	RRP7A	1.980244075	-0.230741123
0.014044777	FIBP	24.53539731	-1.69329596
0.034677289	ACP1	19.0155825	-1.21791947
0.725098739	ACP1	1.898658605	0.36033602
0.079800001	RHOF	14.18261868	0.980613649
0.3557626	PDCD10	5.792063864	0.434472084
0.111946908	ZYG11B	12.22969283	-0.806655627
0.008911056	PISD	27.45975552	-2.185261234
0.057804605	TBC1D31	16.04812001	1.000495512
0.186226988	UBE2N	9.377630538	-0.696836507
0.701652922	UBE2N	2.083772989	-0.331111866
0.056023644	CRELD2	16.21389941	-1.011509151
0.039319294	F12	18.26748408	-2.164353546
0.004694958	MRPL21	31.60799815	-2.726301631
0.004326118	ZNF532	32.17364484	3.052067615
0.000140942	TGFBR2	60.16246228	-8.80444212
0.363145631	WDR73	5.688769066	-0.490469317
0.080220272	MERTK	14.1492976	1.048838146
0.836176544	MAN2B2	1.084180536	-0.100363327
0.000772499	EPHA5	44.33530219	-4.280409317
0.438751035	PFDN2	4.668820729	-0.492089926
0.010658014	KBTBD2	26.25168609	2.095684159
0.809261217	DCUN1D1	1.277684304	-0.112804541
0.031093132	DCUN1D1	19.65761031	3.884788519
0.846951133	DCUN1D2	1.002891095	-0.924316319
0.900816936	WDR45B	0.635877244	-0.056627091
0.265909467	GDPD1	7.406128216	0.447696458
0.023072966	COMMD4	21.43116383	-2.272625858
0.002960417	FOXO3	34.73052333	3.053784519
0.014905474	FOXO1	24.15822103	2.406216928
0.4806005	NEK1	4.175229922	0.294703092
0.000296454	CCDC77	52.20715732	-5.296327037
0.756318625	APRT	1.662018195	-0.305965401
0.026401449	UBE2A	20.62912168	-1.209938491
0.001790995	UBE2B	38.25655144	-2.670338779
0.674976886	B3GLCT	2.313992609	0.211148684
0.004235649	MIS18A	32.3182402	-4.180931305
0.282061444	RETREG3	7.065871605	-0.742938627
0.008830401	BAP18	27.52138698	1.866251085
0.081034763	BAP18	14.0909165	-1.265051865
0.382191316	R3HCC1	5.410863961	-0.54950504
0.035052508	RPL26	18.95371182	0.942726988
0.03526105	RPL26L1	18.91186345	3.486554089
0.524967421	EFR3A	3.695502102	-0.285235073
0.000310722	ASGR2	51.64846006	-5.180231254
0.043663563	ASGR2	17.65554678	-7.025675376
0.407628172	PPP3R1	5.061639562	-0.300456502
0.081678663	TAMM41	14.04770135	-1.582498218
0.166754505	DNPH1	9.973775091	-1.201927156
0.093661823	NUDT16	13.26073842	-0.818654151
0.011685191	NUDT16L1	25.69480758	-1.687070225
0.108324953	NUDT16	12.42132234	3.091133016
0.005031501	TAF6L	31.13647039	-2.030258347
0.002250276	DCAF15	36.60651736	-5.747105257
0.001985907	COX4I1	37.46776065	-2.572951904
0.722852433	SRR	1.914662089	0.158435355
0.120354561	NIP7	11.81425999	-1.354171368
0.007954035	KAT14	28.20744475	-1.252732519
0.423014555	KAT14	4.858918109	1.068285878
0.006056543	ZFAND5	29.95616838	-4.538473646
0.052837446	ZFAND6	16.53799207	-1.712236059
0.00362961	DHRS3	33.39906028	2.526369758
0.027166625	PLD2	20.45579898	1.591394591
0.871405319	FAM136A	0.831047266	-0.089358787
0.001344452	IGSF8	40.24399737	-2.47892433
0.009011188	FBXO4	27.37961136	-1.445139313
0.013674577	HIVEP1	24.72306397	1.63956433
0.053524622	HIVEP2	16.46408879	1.588184259
0.001760851	ITM2B	38.43532906	-3.530152032
0.111058311	FBXO6	12.27881117	0.748835351
0.057001866	DNTTIP1	16.12061906	0.74764651
0.103404401	DSG3	12.69492391	0.898919812
0.001643836	C12orf29	38.91057427	-2.561583401
0.000736179	LY75	44.66928651	-4.88195382
0.001947214	ANKS4B	37.58335785	-2.665238806
0.000144933	LAMA4	59.73032566	7.245387571
0.134891633	ARF6	11.166099	0.94301272
0.020587727	NDUFAF2	22.13993243	-1.631898284
0.291338438	ISOC2	6.891016725	0.612562752
0.962826836	FAM107B	0.227299394	0.023371407
0.969619126	FAM107B	0.177956992	0.041460075
0.002125342	DCTN3	37.01297351	-2.587173769
0.783832702	NEPRO	1.462411613	-0.126336201
0.011685191	MRPS11	25.69315331	-1.474417143
0.28376789	RAP2B	7.029686171	0.728177735
0.210613713	RAP2C	8.697603084	1.318730923
0.002634992	RAP2A	35.52859827	3.486797696
0.094480845	ZBTB14	13.20911387	0.872328119
0.256865255	HBB	7.601972339	-2.124231748
0.004084143	HBD	32.65336836	-6.414408671
0.035484035	CASP9	18.86992664	0.97667882
0.020874377	TRPM7	22.05127483	2.679791481
0.072938794	SUV39H2	14.69369561	-0.8105836
0.021997053	SH3GLB1	21.72890361	1.065222854
0.01848529	SH3GLB1	22.79162367	3.299857485
0.151079455	FAM20B	10.54137331	-0.996368806
0.138051692	DHRS13	11.03470687	-1.311302151
0.043892047	PHF12	17.62795677	1.131124613
0.337984896	ABHD15	6.075751883	-0.405377779
0.035313381	CCDC25	18.90146661	-1.369773931
0.991591016	PLEKHF2	0.047139566	-0.004376218
0.004607632	OGFOD2	31.75589292	1.911757861
0.668072195	KCTD9	2.375598358	0.221021446
0.350640137	TEP1	5.873907834	0.453300918
0.065685525	RNF220	15.29842919	-1.116136178
0.066459084	RNF220	15.226959	-3.080057439
0.722509541	DBI	1.918542834	0.242183649
0.072934465	DBI	14.69502366	4.518539539
0.421029469	LSM1	4.885399459	-0.329096745
0.071176557	RPL24	14.85304283	1.720095419
0.261712245	CAMLG	7.497376469	0.420569738
0.005013155	CSRP1	31.18844727	1.676258145
0.000617474	TRHDE	45.92499743	3.983816647
0.001030203	SCO2	42.08332807	-2.371191211
0.236591116	UBE2E3	8.057472814	-0.664371338
0.849335672	UBE2E2	0.984901948	0.403502789
0.330584343	UBE2E1	6.188365649	0.628297554
0.982505483	UBE2M	0.100330199	0.012736069
0.009660009	ZSCAN21	26.91290448	2.155205535
0.002362238	ZNF761	36.29316965	6.832235607
0.565893811	ZNF765	3.283707772	1.704737504
0.214651737	ZNF28	8.590987664	2.923446891
0.065222307	ZNF525	15.33606065	4.484712231
0.021759718	ZKSCAN8	21.79639095	3.02908327
0.921557382	ZNF813	0.497232187	0.126473784
0.553715461	ZNF347	3.403462233	0.600484461
0.008034439	ZNF320	28.15155331	6.459634727
0.129462186	ZNF12	11.39951187	-1.135928457
0.037968904	ZFP37	18.4744494	-2.39937709
0.79120308	ZNF600	1.406918019	0.171756364
0.444267555	ZNF16	4.603885375	2.179364655
0.099150875	ZSCAN21	12.92484022	-5.553457227
0.069633539	ZNF160	14.97403101	-1.483003099
0.137175652	ZNF624	11.07001636	8.483623917
0.045411507	ZNF665	17.42150627	1.914024218
0.300275798	ZNF527	6.720181735	0.958357886
0.270811091	ZNF157	7.304995193	0.837850836
0.002245327	ZNF626	36.63084939	-4.176902253
0.002855235	ZNF836	34.95976108	7.480167035
0.161933464	ZNF860	10.13453578	3.577594846
0.002194391	ZNF83	36.7896206	3.339127121
0.819836177	ZNF35	1.199073328	-0.336300065
0.029337672	ZNF610	20.01984033	5.929471025
0.543720896	ZNF485	3.503503448	1.561323543
0.307059782	ZNF587B	6.594396816	1.298658363
0.003812399	ZNF835	33.07049729	-3.380023474
0.696528901	ZNF502	2.131874809	0.29573997
0.072546884	ZNF419	14.73293329	1.31614892
0.010184895	ZNF177	26.58323029	4.969402004
0.009352023	ZNF215	27.1333473	6.761098619
0.399261145	UBTD2	5.173630413	0.440048824
0.200519299	UBTD1	8.966232627	-2.540749138
0.293072423	CHID1	6.860286399	0.522947825
0.500277514	RABL3	3.954016294	-0.402538309
0.283192508	C19orf25	7.043635693	0.445695044
0.547119118	XXYLT1	3.469431106	-0.181217463
0.828074315	XXYLT1	1.14520567	-0.706379885
0.106827004	PSMD9	12.50676913	-0.885295842
0.014159123	RPS13	24.48476005	-1.478402269
0.892923661	ZMAT2	0.686228237	0.059916725
0.012351568	CNOT11	25.35275361	-1.630025528
0.953316824	BCS1L	0.28811352	-0.040803806
0.03077569	RPL19	19.73211839	1.134099069
0.079149496	CP	14.22951175	-1.026547894
0.062860931	SLC27A3	15.56003411	1.051846783
